"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
542, 1.122821477245223e+00, 3.183599144733773e-03, 1.197513999830150e+00, 4.498077268230367e+01, 1.273487277128265e+01, 2.524708314637945e+05, 1.006233352834557e+05, 2.927173430090223e+02, 1.138194433392981e-01, -1.507804198382792e+00
543, 1.118025000634657e+00, 1.882546304551803e-03, 1.197403989449302e+00, 4.557856764193878e+01, 1.177419187628187e+01, 2.524551720144403e+05, 1.006119284952115e+05, 2.927110502874290e+02, 1.146250241279876e-01, -1.532316195066022e+00
544, 1.113199091958954e+00, 6.953832289979730e-04, 1.197330897797104e+00, 4.612056142152511e+01, 1.072147823819202e+01, 2.524442172065246e+05, 1.006031778332612e+05, 2.927034590555148e+02, 1.153045095149155e-01, -1.551120453732913e+00
545, 1.108344977167769e+00, -3.705304394986352e-04, 1.197270353337652e+00, 4.657864603560984e+01, 9.575470249225351e+00, 2.524168814896263e+05, 1.005890167084295e+05, 2.926770570352416e+02, 1.158083374103953e-01, -1.581551232097044e+00
546, 1.103464304377549e+00, -1.307257661602461e-03, 1.197259409300356e+00, 4.694994921296257e+01, 8.328882625671724e+00, 2.524096279799010e+05, 1.005840390979012e+05, 2.926652492200891e+02, 1.161290420117085e-01, -1.592247597291738e+00
547, 1.098559228792499e+00, -2.106327418970850e-03, 1.197242410369315e+00, 4.722283860203815e+01, 6.946088151478118e+00, 2.523928640973948e+05, 1.005765636270762e+05, 2.926476532200450e+02, 1.162510051300727e-01, -1.608311603403307e+00
548, 1.093632512170694e+00, -2.758625988996012e-03, 1.197322922086407e+00, 4.736931300252059e+01, 5.516600443910627e+00, 2.524214301945549e+05, 1.005886771216934e+05, 2.926632189500046e+02, 1.161390314140958e-01, -1.582280968528508e+00
549, 1.088687625352797e+00, -3.254473293811535e-03, 1.197390248879337e+00, 4.744465440631397e+01, 3.938156434506228e+00, 2.524160561434420e+05, 1.005878484193873e+05, 2.926443521210562e+02, 1.159374218920625e-01, -1.584061763239800e+00
550, 1.083728876209836e+00, -3.583529919380373e-03, 1.197734158715260e+00, 4.744494772005845e+01, 2.254145199957585e+00, 2.525075499779172e+05, 1.006262912791526e+05, 2.926721353408934e+02, 1.156324191149809e-01, -1.501452072335899e+00
551, 1.078761557777927e+00, -3.734795084279550e-03, 1.198108853925228e+00, 4.736839998283592e+01, 4.428283970178339e-01, 2.525758356899795e+05, 1.006557503796168e+05, 2.926662605514574e+02, 1.152859122146017e-01, -1.438147541962263e+00
552, 1.073792114781722e+00, -3.696573838706114e-03, 1.198441172388427e+00, 4.710931280958890e+01, -1.401419664965871e+00, 2.526421351030724e+05, 1.006861639511944e+05, 2.926735123211707e+02, 1.146678249481715e-01, -1.372791952845122e+00
553, 1.068828383260705e+00, -3.456396904409025e-03, 1.198615842969503e+00, 4.663532305613463e+01, -3.333327015619234e+00, 2.526825448960919e+05, 1.007082698302746e+05, 2.926951096944535e+02, 1.137325961536076e-01, -1.325288727301399e+00
554, 1.058995720678734e+00, -2.321648338860740e-03, 1.199320045655618e+00, 4.490319961198518e+01, -7.314225234541791e+00, 2.528245742502797e+05, 1.007846682507268e+05, 2.927451598205586e+02, 1.105948467151079e-01, -1.161116500322501e+00
555, 1.054688460428600e+00, -1.515184988774756e-03, 1.199645774633281e+00, 4.374914921823026e+01, -9.204833370589476e+00, 2.528945898446626e+05, 1.008246180735650e+05, 2.927816825036418e+02, 1.086430201055954e-01, -1.075268503152609e+00
556, 1.050886784277755e+00, -6.249776965642548e-04, 1.199941224176811e+00, 4.246142368593519e+01, -1.088992624472033e+01, 2.529610692307134e+05, 1.008641515060296e+05, 2.928243655152626e+02, 1.064914863693448e-01, -9.903152854103874e-01
557, 1.047527593986004e+00, 3.163538061202464e-04, 1.200133191972356e+00, 4.105358333049239e+01, -1.238808169050988e+01, 2.530116124192512e+05, 1.008982021021011e+05, 2.928763650537690e+02, 1.041487418575861e-01, -9.171441104837650e-01
558, 1.044555424936557e+00, 1.284800412152834e-03, 1.200352433032720e+00, 3.959916351703204e+01, -1.375259692913971e+01, 2.530639951718944e+05, 1.009328127791734e+05, 2.929233177662572e+02, 1.017839785221901e-01, -8.427693799779883e-01
559, 1.041921766250732e+00, 2.263166266808126e-03, 1.200560104092875e+00, 3.810974502866141e+01, -1.497291463775198e+01, 2.530944989003200e+05, 1.009585064479908e+05, 2.929472026129343e+02, 9.939845602050486e-02, -7.875563689752058e-01
560, 1.039584390885929e+00, 3.239558520512247e-03, 1.200718506188612e+00, 3.657173934275799e+01, -1.606828704955823e+01, 2.531343731485383e+05, 1.009879614067192e+05, 2.929940131939505e+02, 9.695132434559287e-02, -7.242607387593935e-01
561, 1.037506640824559e+00, 4.206119912879449e-03, 1.200902514133519e+00, 3.502348064785122e+01, -1.708029891266760e+01, 2.531596930796908e+05, 1.010110039486969e+05, 2.930159618151508e+02, 9.455578710751038e-02, -6.747447224681605e-01
562, 1.035656827928002e+00, 5.158191816532072e-03, 1.201069638579633e+00, 3.344073162031220e+01, -1.799763373360118e+01, 2.531980433235067e+05, 1.010390651675320e+05, 2.930565792735373e+02, 9.213392541563764e-02, -6.144440937296527e-01
563, 1.034007630886537e+00, 6.093548646634485e-03, 1.201219559363017e+00, 3.180936865785780e+01, -1.885123776454592e+01, 2.532170780605893e+05, 1.010591950541434e+05, 2.930783817275780e+02, 8.969199871550025e-02, -5.711870696411526e-01
564, 1.032535581849297e+00, 7.011857114178014e-03, 1.201347158481124e+00, 3.014567630817947e+01, -1.964548419696409e+01, 2.532457924163243e+05, 1.010827744665503e+05, 2.931156274878660e+02, 8.726676268590866e-02, -5.205173748648513e-01
565, 1.031220656603192e+00, 7.914332364124718e-03, 1.201489100370827e+00, 2.839456387398976e+01, -2.038205290455567e+01, 2.532680199943969e+05, 1.011038471286803e+05, 2.931420977142711e+02, 8.475607532199572e-02, -4.752344246444131e-01
566, 1.030045943909390e+00, 8.803484683517939e-03, 1.201615459354533e+00, 2.653261029128575e+01, -2.106614751147788e+01, 2.532913741554200e+05, 1.011255131752604e+05, 2.931740838714242e+02, 8.213887996474960e-02, -4.286763532101037e-01
567, 1.028997423553257e+00, 9.682984267221337e-03, 1.201831372552516e+00, 2.455663746841022e+01, -2.169231532955649e+01, 2.533231827828590e+05, 1.011506149398540e+05, 2.931941738517188e+02, 7.942334341505142e-02, -3.747352825696401e-01
568, 1.028063878043117e+00, 1.055762494080232e-02, 1.201993150659388e+00, 2.243227842554339e+01, -2.223986099263734e+01, 2.533557692843474e+05, 1.011762803895756e+05, 2.932290960033413e+02, 7.655462157449276e-02, -3.195829114567892e-01
569, 1.027236978597836e+00, 1.143337306309607e-02, 1.202167634695959e+00, 2.006422125109240e+01, -2.268255771207211e+01, 2.533837989674796e+05, 1.012009499498952e+05, 2.932580233270605e+02, 7.337747216838189e-02, -2.665706026644319e-01
570, 1.026511615183511e+00, 1.231748053004188e-02, 1.202355817820618e+00, 1.743370279207868e+01, -2.295087751024327e+01, 2.534171129971871e+05, 1.012286703326296e+05, 2.932924399051890e+02, 6.982062701216715e-02, -2.070023951115758e-01
571, 1.025886580046580e+00, 1.321860763608984e-02, 1.202926491893637e+00, 1.449351169660121e+01, -2.302545806622300e+01, 2.535503106164184e+05, 1.012970521211387e+05, 2.933513309010003e+02, 6.587223988997123e-02, -6.005707297144810e-02
572, 1.025365745121623e+00, 1.414681494022988e-02, 1.203467498544286e+00, 1.105302857493293e+01, -2.246938987987279e+01, 2.536725294055094e+05, 1.013648057204102e+05, 2.934155806949798e+02, 6.059319293167838e-02, 8.553833610129333e-02
573, 1.024959817793286e+00, 1.511309348951625e-02, 1.203922591502719e+00, 7.228528598564799e+00, -2.073759228269583e+01, 2.537565020897651e+05, 1.014224795120289e+05, 2.934715494182760e+02, 5.311631415154363e-02, 2.094732912001197e-01
574, 1.024687923560267e+00, 1.612768765494298e-02, 1.204217489368956e+00, 3.447740168759315e+00, -1.780859002520787e+01, 2.538105958894236e+05, 1.014695916173086e+05, 2.935359699873854e+02, 4.385661934755736e-02, 3.107122853528089e-01
575, 1.024577303594430e+00, 1.719680798839740e-02, 1.203991124490580e+00, 8.709839048933422e-01, -1.401437855645984e+01, 2.537003924236235e+05, 1.014474056616904e+05, 2.935269656618272e+02, 3.395586785259313e-02, 2.630369836915602e-01
576, 1.024661434453513e+00, 1.831932028842283e-02, 1.205186556520109e+00, -1.298132614866107e+00, -9.407122319274086e+00, 2.540561788062353e+05, 1.016075063541344e+05, 2.936985887891185e+02, 2.293500775560749e-02, 6.070766518396473e-01
577, 1.024973739320795e+00, 1.948545178703394e-02, 1.204260392067089e+00, -5.083034180239074e-01, -4.991162760914764e+00, 2.537835601063608e+05, 1.015092438705090e+05, 2.936402163457835e+02, 1.212733196271110e-02, 3.959208364472588e-01
578, 1.025540775118501e+00, 2.068064480083719e-02, 1.205885838203929e+00, 2.592769439635279e-01, -1.362816661482105e-01, 2.542629284039878e+05, 1.017051571318524e+05, 2.938103736841200e+02, 7.068837870626396e-04, 8.169179751194831e-01
579, 1.026381107755823e+00, 2.189239323733726e-02, 1.206186937977555e+00, 2.978747999444801e+00, 3.339157990692855e+00, 2.542824566978187e+05, 1.017096626438824e+05, 2.937500424382460e+02, 1.079720195073790e-02, 8.265998499445931e-01
580, 1.027510103273142e+00, 2.311441834516694e-02, 1.206072517580896e+00, 6.088727701061568e+00, 5.600955041616732e+00, 2.541897945858911e+05, 1.016645680520841e+05, 2.936476594818391e+02, 1.996778719710286e-02, 7.296962815668708e-01
581, 1.028945576194092e+00, 2.434653806765955e-02, 1.206116185007977e+00, 8.941764976384684e+00, 6.750796493293517e+00, 2.541839611900706e+05, 1.016527691655719e+05, 2.936029493330410e+02, 2.704287269489499e-02, 7.043417066539996e-01
582, 1.030711144202373e+00, 2.559265061195843e-02, 1.205912563035861e+00, 1.144372035172785e+01, 7.220661051259611e+00, 2.541225677725083e+05, 1.016186606152594e+05, 2.935539929653418e+02, 3.266867916072948e-02, 6.310459941159137e-01
583, 1.032837499437034e+00, 2.685896797037725e-02, 1.205695977022248e+00, 1.352403987017377e+01, 7.277966418638154e+00, 2.540624047216118e+05, 1.015858361962486e+05, 2.935118861646177e+02, 3.708817150086624e-02, 5.605097456386040e-01
584, 1.035362718001220e+00, 2.815308302570594e-02, 1.205708940265590e+00, 1.530073292804861e+01, 7.217954902902899e+00, 2.540668668009248e+05, 1.015792707016464e+05, 2.934897609810205e+02, 4.085597558602411e-02, 5.464011833976423e-01
585, 1.038332398456183e+00, 2.948372296514773e-02, 1.205712368287068e+00, 1.682540446135171e+01, 7.020631447417572e+00, 2.540706625521896e+05, 1.015731302292039e+05, 2.934711851239364e+02, 4.402956908126001e-02, 5.332059493913225e-01
586, 1.041799878464690e+00, 3.086096373485308e-02, 1.205703005736489e+00, 1.800741232098867e+01, 6.718574802845945e+00, 2.540721552492010e+05, 1.015675856254372e+05, 2.934574440661804e+02, 4.641841470427776e-02, 5.212911749403348e-01
587, 1.045826716362384e+00, 3.229671989820270e-02, 1.205704548376189e+00, 1.888865165131180e+01, 6.381469214703617e+00, 2.540695456665674e+05, 1.015618810001418e+05, 2.934405863490646e+02, 4.815274902877625e-02, 5.090325309359041e-01
588, 1.055263722384597e+00, 3.523628965153514e-02, 1.205728676714153e+00, 2.001295911979683e+01, 5.797989825857605e+00, 2.540747888205549e+05, 1.015579034367563e+05, 2.934232221280023e+02, 5.032303586996746e-02, 5.004851626121878e-01
589, 1.060066874778592e+00, 3.658859429994866e-02, 1.205758007206149e+00, 2.030653752776609e+01, 5.573894178801205e+00, 2.540806550685861e+05, 1.015587109898244e+05, 2.934184176463407e+02, 5.085770943543681e-02, 5.022205098198290e-01
590, 1.064885852749996e+00, 3.788352889519649e-02, 1.205780434302356e+00, 2.050125573073629e+01, 5.407066385347152e+00, 2.540849627893124e+05, 1.015594213161070e+05, 2.934150123674278e+02, 5.120647622278032e-02, 5.037469268191339e-01
591, 1.069715936800018e+00, 3.913654581709804e-02, 1.205803944937592e+00, 2.063266562443077e+01, 5.276403883634708e+00, 2.540895106991357e+05, 1.015605769044882e+05, 2.934126299349193e+02, 5.143353321185239e-02, 5.062301655678135e-01
592, 1.074553747198968e+00, 4.035930446603781e-02, 1.205816843534230e+00, 2.071304813009421e+01, 5.182672023838339e+00, 2.540907877803733e+05, 1.015606999049823e+05, 2.934098466559971e+02, 5.156591340119940e-02, 5.064944807843321e-01
593, 1.079396810471628e+00, 4.156084224093981e-02, 1.205841676865713e+00, 2.075836148763037e+01, 5.117618771545033e+00, 2.540947146086140e+05, 1.015620716462236e+05, 2.934077670102704e+02, 5.163337092140732e-02, 5.094422094556504e-01
594, 1.084243463365098e+00, 4.274836842441565e-02, 1.205859716686120e+00, 2.078833819695108e+01, 5.074279092478019e+00, 2.540996506429602e+05, 1.015639138917880e+05, 2.934086996674455e+02, 5.167788929495328e-02, 5.134010027810514e-01
595, 1.089092066563804e+00, 4.392763742748168e-02, 1.205868274920297e+00, 2.081349036264424e+01, 5.055774277173887e+00, 2.541004930987338e+05, 1.015641089561944e+05, 2.934071808193221e+02, 5.172610127795544e-02, 5.138201758191111e-01
596, 1.093941531784997e+00, 4.510337339651027e-02, 1.205873151674933e+00, 2.083348161092709e+01, 5.050292839636372e+00, 2.541019310932512e+05, 1.015645555627211e+05, 2.934072844214787e+02, 5.176967826622727e-02, 5.147798866042398e-01
597, 1.098790886815059e+00, 4.627952610420484e-02, 1.205883765150837e+00, 2.084463393641662e+01, 5.063488939938872e+00, 2.541036978777897e+05, 1.015651637221358e+05, 2.934064589049825e+02, 5.180298348604020e-02, 5.160867576739345e-01
598, 1.103639351223852e+00, 4.745936722545114e-02, 1.205894810472438e+00, 2.085763345446550e+01, 5.089803234950679e+00, 2.541077482372092e+05, 1.015666503432357e+05, 2.934080660511069e+02, 5.184790188569902e-02, 5.192813511643793e-01
599, 1.108486230176312e+00, 4.864570855989190e-02, 1.205893227920231e+00, 2.086693529229815e+01, 5.125722660169833e+00, 2.541071844960097e+05, 1.015662995195884e+05, 2.934074376360331e+02, 5.189047272564222e-02, 5.185274677841283e-01
600, 1.113330927318988e+00, 4.984093154026931e-02, 1.205909683573286e+00, 2.087321201445632e+01, 5.173268805640246e+00, 2.541110790080674e+05, 1.015677337051612e+05, 2.934075769015219e+02, 5.193197440052050e-02, 5.216093828027073e-01
601, 1.118172911140708e+00, 5.104707943650396e-02, 1.205911231836569e+00, 2.088109034329123e+01, 5.228394570085654e+00, 2.541106962379493e+05, 1.015674310404961e+05, 2.934063258643182e+02, 5.198265941936230e-02, 5.209589880456901e-01
602, 1.123011712786048e+00, 5.226594354552204e-02, 1.205915305223935e+00, 2.088775033384176e+01, 5.292455684765635e+00, 2.541104335686928e+05, 1.015671683178856e+05, 2.934045758388846e+02, 5.203602140906369e-02, 5.203944245929329e-01
603, 1.127846891843887e+00, 5.349907924107856e-02, 1.205920239900018e+00, 2.089144136107117e+01, 5.362460848026958e+00, 2.541133573715755e+05, 1.015681888727473e+05, 2.934063233551755e+02, 5.208606721933443e-02, 5.225874904103833e-01
604, 1.132678060953439e+00, 5.474785322118735e-02, 1.205923103839160e+00, 2.089609666071879e+01, 5.437605947697751e+00, 2.541131748398422e+05, 1.015679491826298e+05, 2.934049341402998e+02, 5.214235965487731e-02, 5.220724213794672e-01
605, 1.137504837422430e+00, 5.601346362139569e-02, 1.205927174213726e+00, 2.089965381073267e+01, 5.519449032751028e+00, 2.541131284334378e+05, 1.015677574986163e+05, 2.934033900822314e+02, 5.220074974246301e-02, 5.216605124528710e-01
606, 1.142326896572627e+00, 5.729697894640613e-02, 1.205929866947222e+00, 2.090589309454130e+01, 5.607139779979682e+00, 2.541152496186588e+05, 1.015684010698756e+05, 2.934045940480624e+02, 5.226955101458763e-02, 5.230434798784770e-01
607, 1.147143890168594e+00, 5.859933939493017e-02, 1.205930352881581e+00, 2.091282664417750e+01, 5.698400929725016e+00, 2.541146237258637e+05, 1.015679315425497e+05, 2.934031194782145e+02, 5.234334021917776e-02, 5.220345146897410e-01
608, 1.151955519179957e+00, 5.992139294719152e-02, 1.205934207365485e+00, 2.091979432552263e+01, 5.794454640606153e+00, 2.541153559897363e+05, 1.015679932736081e+05, 2.934023600087017e+02, 5.242091541822383e-02, 5.221671682872308e-01
609, 1.156761484108244e+00, 6.126389471838159e-02, 1.205931129624404e+00, 2.092945533530619e+01, 5.894821317464086e+00, 2.541144510602571e+05, 1.015673694755199e+05, 2.934013068334277e+02, 5.250881723643384e-02, 5.208266913414136e-01
610, 1.161561494508693e+00, 6.262752134858905e-02, 1.205931257676314e+00, 2.094048437694608e+01, 5.998890579589890e+00, 2.541140047287463e+05, 1.015669090852367e+05, 2.933999457327863e+02, 5.260322646058821e-02, 5.198373607029975e-01
611, 1.166355278678808e+00, 6.401288380871535e-02, 1.205926192944394e+00, 2.095635660190552e+01, 6.107712909161225e+00, 2.541137111600399e+05, 1.015664625401545e+05, 2.933998880180029e+02, 5.271322902699811e-02, 5.188777819557172e-01
612, 1.171142566068464e+00, 6.542053087916865e-02, 1.205925005792905e+00, 2.097509493771457e+01, 6.220642107249433e+00, 2.541143732882169e+05, 1.015663661042954e+05, 2.933998982711773e+02, 5.283361876253082e-02, 5.186705513657919e-01
613, 1.175923095275738e+00, 6.685095859482927e-02, 1.205918454061942e+00, 2.099944330739045e+01, 6.337326368093106e+00, 2.541126318860230e+05, 1.015652565918916e+05, 2.933982871849805e+02, 5.297115010361944e-02, 5.162863250805636e-01
614, 1.180696612274859e+00, 6.830461590134143e-02, 1.205915527878259e+00, 2.102468115701492e+01, 6.457346866776875e+00, 2.541113675531137e+05, 1.015643200840962e+05, 2.933962937644461e+02, 5.311418326483268e-02, 5.142738676311382e-01
615, 1.185462867555478e+00, 6.978190908621743e-02, 1.205910414474427e+00, 2.105338310578820e+01, 6.582771701173897e+00, 2.541112182708718e+05, 1.015637884740690e+05, 2.933960021409949e+02, 5.327030321481069e-02, 5.131314932008277e-01
616, 1.190221615843364e+00, 7.128320623329551e-02, 1.205902829945402e+00, 2.108412650550432e+01, 6.709493026078565e+00, 2.541098422437136e+05, 1.015627433427461e+05, 2.933948282766954e+02, 5.343361421371218e-02, 5.108856151348605e-01
617, 1.194972616960699e+00, 7.280884144572415e-02, 1.205896288363723e+00, 2.111576498540029e+01, 6.840377952865722e+00, 2.541080486545510e+05, 1.015615098975385e+05, 2.933928566445327e+02, 5.360346416615105e-02, 5.082350701969560e-01
618, 1.199715635691564e+00, 7.435911829591971e-02, 1.205888820936770e+00, 2.115210947422326e+01, 6.973420278130702e+00, 2.541074441374005e+05, 1.015607079934503e+05, 2.933923568997650e+02, 5.378708146120529e-02, 5.065118620572440e-01
619, 1.204450436655560e+00, 7.593431116979651e-02, 1.205878886128782e+00, 2.119234745784999e+01, 7.111684805957234e+00, 2.541060460575876e+05, 1.015595424962232e+05, 2.933914070956735e+02, 5.398521254009003e-02, 5.040073302335527e-01
620, 1.209176791895013e+00, 7.753467043304152e-02, 1.205867352235741e+00, 2.123713781557396e+01, 7.253627799295640e+00, 2.541030923997552e+05, 1.015577068538892e+05, 2.933889103625934e+02, 5.419834905177330e-02, 5.000627265607170e-01
621, 1.213894467374231e+00, 7.916042023713574e-02, 1.205856480719900e+00, 2.128463873584588e+01, 7.398845942955861e+00, 2.541022798533211e+05, 1.015566931681126e+05, 2.933886269869444e+02, 5.442158223987882e-02, 4.978844216897596e-01
622, 1.218603248263668e+00, 8.081176925835633e-02, 1.205844416612003e+00, 2.133597799141943e+01, 7.547470257396414e+00, 2.540996146851340e+05, 1.015548949040809e+05, 2.933863671678042e+02, 5.465812440794586e-02, 4.940201400850940e-01
623, 1.223302910249763e+00, 8.248890262742641e-02, 1.205830223765971e+00, 2.139121044148558e+01, 7.698784788619331e+00, 2.540969434000579e+05, 1.015530513330607e+05, 2.933844943444681e+02, 5.490739554466854e-02, 4.900584984936954e-01
624, 1.227993227749396e+00, 8.419198592923317e-02, 1.205815767357938e+00, 2.144985535507137e+01, 7.854945466398642e+00, 2.540943700530127e+05, 1.015512013899271e+05, 2.933826671942365e+02, 5.517007007542991e-02, 4.860831638959872e-01
625, 1.232673985408900e+00, 8.592117016557876e-02, 1.205799040306320e+00, 2.151337338357594e+01, 8.015359754920045e+00, 2.540907695504045e+05, 1.015488850890560e+05, 2.933800451345657e+02, 5.544923890742032e-02, 4.811056752239615e-01
626, 1.237344963574144e+00, 8.767658683825780e-02, 1.205783189450086e+00, 2.158242892031902e+01, 8.180067505624068e+00, 2.540890529453683e+05, 1.015472612230313e+05, 2.933792103230904e+02, 5.574611677910046e-02, 4.776161567234015e-01
627, 1.242005952871584e+00, 8.945836537137064e-02, 1.205765610485956e+00, 2.165678202132885e+01, 8.348171966438008e+00, 2.540853290882094e+05, 1.015447762617326e+05, 2.933763081423809e+02, 5.605992703652992e-02, 4.722762344062321e-01
628, 1.246656740101708e+00, 9.126661670062311e-02, 1.205749359669648e+00, 2.173588923698686e+01, 8.522164489100035e+00, 2.540816986931714e+05, 1.015422666291703e+05, 2.933730114431066e+02, 5.639136830985234e-02, 4.668832961201927e-01
629, 1.255587326389603e+00, 9.482531212885312e-02, 1.205706722355114e+00, 2.190173071574348e+01, 8.867852253021194e+00, 2.540740310865327e+05, 1.015369987663678e+05, 2.933681656737533e+02, 5.707505861710784e-02, 4.555632091002319e-01
630, 1.259858739590373e+00, 9.656823241117880e-02, 1.205683006812536e+00, 2.198936186496626e+01, 9.040376165682536e+00, 2.540704541868842e+05, 1.015344156627503e+05, 2.933664727268672e+02, 5.742976908686983e-02, 4.500123891893493e-01
631, 1.264066235049520e+00, 9.831128197855689e-02, 1.205659715645092e+00, 2.208044150955965e+01, 9.215775042711494e+00, 2.540666610749497e+05, 1.015316995904872e+05, 2.933642922553649e+02, 5.779650479426437e-02, 4.441758335456707e-01
632, 1.268238878044529e+00, 1.000658647912200e-01, 1.205634207633020e+00, 2.217494913365952e+01, 9.393410793632343e+00, 2.540621037940003e+05, 1.015286324797764e+05, 2.933616368083740e+02, 5.817476688888500e-02, 4.375849329380229e-01
633, 1.272364859793683e+00, 1.018265320414871e-01, 1.205608515003687e+00, 2.227150923019940e+01, 9.572996901512662e+00, 2.540576228006068e+05, 1.015255610242722e+05, 2.933590136173493e+02, 5.856108026332851e-02, 4.309846958231007e-01
634, 1.276433341494418e+00, 1.035879470318448e-01, 1.205582799995564e+00, 2.237015360823586e+01, 9.754623386739688e+00, 2.540533254285765e+05, 1.015225270946323e+05, 2.933565041936155e+02, 5.895559258957850e-02, 4.244650978715065e-01
635, 1.280462077140012e+00, 1.053571427683600e-01, 1.205557479104209e+00, 2.246901417700409e+01, 9.937566280443619e+00, 2.540491870511980e+05, 1.015195366135290e+05, 2.933540243107822e+02, 5.935346480824457e-02, 4.180388662875069e-01
636, 1.284438004545860e+00, 1.071277795990547e-01, 1.205544115202420e+00, 2.255502528155179e+01, 1.011723913003267e+01, 2.540483720995820e+05, 1.015179692743138e+05, 2.933527471659298e+02, 5.972067892535687e-02, 4.146708179973377e-01
637, 1.288350627949889e+00, 1.088943483299501e-01, 1.205551329522787e+00, 2.259392942633449e+01, 1.027977342346185e+01, 2.540523700394013e+05, 1.015187276667018e+05, 2.933531831553096e+02, 5.996758799674252e-02, 4.163005240373669e-01
638, 1.292209357166907e+00, 1.106602474297674e-01, 1.205572624184638e+00, 2.245187108677887e+01, 1.036387891503893e+01, 2.540585774727876e+05, 1.015219860011988e+05, 2.933574167709731e+02, 5.973876351199408e-02, 4.233023445912138e-01
639, 1.296006821349023e+00, 1.124212677054321e-01, 1.205749218504073e+00, 2.184882384652035e+01, 1.025724224126709e+01, 2.540933286546798e+05, 1.015406974167601e+05, 2.933685120662282e+02, 5.829965612400671e-02, 4.635112225293501e-01
640, 1.299735902041070e+00, 1.141731415695917e-01, 1.205678759349140e+00, 2.005814967341083e+01, 9.600578642924470e+00, 2.540580415085366e+05, 1.015411880407041e+05, 2.933870739285506e+02, 5.371337174131977e-02, 4.645655221474115e-01
641, 1.303380724432861e+00, 1.159072514719546e-01, 1.206812019133667e+00, 1.615021854368819e+01, 8.603391105429681e+00, 2.543656799791815e+05, 1.016907790247128e+05, 2.935433814997819e+02, 4.414679397470159e-02, 7.860209244361629e-01
